year,month_num,district,PCODE,sin_month,cos_month,monsoon_phase_First_Inter_Monsoon,monsoon_phase_SW_Monsoon,monsoon_phase_Second_Inter_Monsoon,monsoon_phase_NE_Monsoon,rainfall_mm,r1h,r3h,rfq,rain_lag1,rain_lag2,r1h_lag1,rfq_lag1,Outbreak status,lat,lon,temperature,humidity,wind_speed,temp_lag1,humidity_lag1,wind_lag1
2017,1,Colombo,LK11,0.499999999999999,0.866025403784438,0,0,0,1,120.782611,80.8550713333333,569.101463333333,114.623278333333,189.745341714285,413.242237714285,263.434785523809,101.795391714285,1,6.9271,79.8612,25.3,75.82,3.22,25.944285714285716,84.15142857142857,2.987142857142857
2017,2,Colombo,LK11,0.866025403784438,0.5,0,0,0,1,81.8695652,118.24638,352.869566666666,91.7051946666666,120.782611,189.745341714285,80.8550713333333,114.623278333333,0,6.9271,79.8612,26.2,71.65,2.72,25.3,75.82,3.22
2017,3,Colombo,LK11,1.0,6.12323399573676e-17,1,0,0,0,275.999996,229.072466666666,428.173933333333,171.274323333333,81.8695652,120.782611,118.24638,91.7051946666666,0,6.9271,79.8612,26.96,79.61,1.96,26.2,71.65,2.72
2017,4,Colombo,LK11,0.866025403784438,-0.499999999999999,1,0,0,0,149.9130475,204.420286666666,551.739146666666,54.8280716666666,275.999996,81.8695652,229.072466666666,171.274323333333,0,6.9271,79.8612,27.69,82.45,2.82,26.96,79.61,1.96
2017,5,Colombo,LK11,0.499999999999999,-0.866025403784438,0,1,0,0,513.78262,315.130433333333,748.623233333333,133.164556666666,149.9130475,275.999996,204.420286666666,54.8280716666666,0,6.9271,79.8612,27.52,83.83,3.77,27.69,82.45,2.82
2017,6,Colombo,LK11,1.22464679914735e-16,-1.0,0,1,0,0,258.869568,397.231883333333,916.782616666666,90.5022753333333,513.78262,149.9130475,315.130433333333,133.164556666666,0,6.9271,79.8612,26.68,86.44,4.44,27.52,83.83,3.77
2017,7,Colombo,LK11,-0.499999999999999,-0.866025403784438,0,1,0,0,137.391304,173.130436666666,885.49272,76.1772476666666,258.869568,513.78262,397.231883333333,90.5022753333333,0,6.9271,79.8612,26.72,85.04,4.19,26.68,86.44,4.44
2017,8,Colombo,LK11,-0.866025403784438,-0.5,0,1,0,0,229.217388,215.492746666666,785.855,140.514746666666,137.391304,258.869568,173.130436666666,76.1772476666666,0,6.9271,79.8612,26.5,85.27,4.41,26.72,85.04,4.19
2017,9,Colombo,LK11,-1.0,-1.83697019872102e-16,0,1,0,0,398.521736,374.86956,763.492763333333,132.84991,229.217388,137.391304,215.492746666666,140.514746666666,0,6.9271,79.8612,26.34,85.96,4.14,26.5,85.27,4.41
2017,10,Colombo,LK11,-0.866025403784438,0.5,0,0,1,0,446.652174,384.840576666666,975.202936666666,99.2409066666666,398.521736,229.217388,374.86956,132.84991,0,6.9271,79.8612,26.54,86.18,3.44,26.34,85.96,4.14
2017,11,Colombo,LK11,-0.5,0.866025403784438,0,0,1,0,441.478263999999,435.04348,1194.7536,114.102046333333,446.652174,398.521736,384.840576666666,99.2409066666666,0,6.9271,79.8612,26.18,84.78,2.76,26.54,86.18,3.44
2017,12,Colombo,LK11,-2.4492935982947e-16,1.0,0,0,0,1,129.52174,252.666673333333,1072.55072,72.3242753333333,441.478263999999,446.652174,435.04348,114.102046333333,0,6.9271,79.8612,25.7,82.57,3.0,26.18,84.78,2.76
2018,1,Colombo,LK11,0.499999999999999,0.866025403784438,0,0,0,1,36.0000005,58.3913053333333,746.101466666666,43.1341233333333,129.52174,441.478263999999,252.666673333333,72.3242753333333,0,6.9271,79.8612,25.07,78.3,3.04,25.7,82.57,3.0
2018,2,Colombo,LK11,0.866025403784438,0.5,0,0,0,1,86.434782,72.1739126666666,383.231876666666,93.1242366666666,36.0000005,129.52174,58.3913053333333,43.1341233333333,0,6.9271,79.8612,26.47,75.66,2.26,25.07,78.3,3.04
2018,3,Colombo,LK11,1.0,6.12323399573676e-17,1,0,0,0,206.478264,171.710152,302.275356666666,130.109997,86.434782,36.0000005,72.1739126666666,93.1242366666666,0,6.9271,79.8612,27.42,76.9,1.83,26.47,75.66,2.26
2018,4,Colombo,LK11,0.866025403784438,-0.499999999999999,1,0,0,0,315.78261,261.623186666666,505.507253333333,105.830418,206.478264,86.434782,171.710152,130.109997,0,6.9271,79.8612,27.7,80.6,1.79,27.42,76.9,1.83
2018,5,Colombo,LK11,0.499999999999999,-0.866025403784438,0,1,0,0,635.391304,508.159416666666,941.49272,164.514686666666,315.78261,206.478264,261.623186666666,105.830418,0,6.9271,79.8612,26.95,87.01,3.49,27.7,80.6,1.79
2018,6,Colombo,LK11,1.22464679914735e-16,-1.0,0,1,0,0,356.913054,520.289853333333,1290.07246666666,118.504714999999,635.391304,315.78261,508.159416666666,164.514686666666,0,6.9271,79.8612,26.52,88.57,4.64,26.95,87.01,3.49
2018,7,Colombo,LK11,-0.499999999999999,-0.866025403784438,0,1,0,0,163.130432,194.9855,1223.43473333333,86.8966763333333,356.913054,635.391304,520.289853333333,118.504714999999,0,6.9271,79.8612,25.84,89.03,4.27,26.52,88.57,4.64
2018,8,Colombo,LK11,-0.866025403784438,-0.5,0,1,0,0,204.043481999999,187.347833333333,902.623166666666,123.056535,163.130432,356.913054,194.9855,86.8966763333333,0,6.9271,79.8612,25.45,89.23,4.26,25.84,89.03,4.27
2018,9,Colombo,LK11,-1.0,-1.83697019872102e-16,0,1,0,0,252.652185999999,188.4058,570.739106666666,77.807292,204.043481999999,163.130432,187.347833333333,123.056535,0,6.9271,79.8612,26.19,83.6,3.42,25.45,89.23,4.26
2018,10,Colombo,LK11,-0.866025403784438,0.5,0,0,1,0,697.95652,633.072493333333,1008.82609999999,160.51739,252.652185999999,204.043481999999,188.4058,77.807292,0,6.9271,79.8612,25.99,86.26,2.49,26.19,83.6,3.42
2018,11,Colombo,LK11,-0.5,0.866025403784438,0,0,1,0,371.826089999999,448.681153333333,1270.15943333333,96.383356,697.95652,252.652185999999,633.072493333333,160.51739,0,6.9271,79.8612,26.14,84.62,2.51,25.99,86.26,2.49
2018,12,Colombo,LK11,-2.4492935982947e-16,1.0,0,0,0,1,94.521738,183.144932,1264.89866666666,56.0358393333333,371.826089999999,697.95652,448.681153333333,96.383356,0,6.9271,79.8612,25.56,83.27,3.02,26.14,84.62,2.51
2019,1,Colombo,LK11,0.499999999999999,0.866025403784438,0,0,0,1,26.8695646999999,49.2318833333333,681.057983333333,35.6891373333333,94.521738,371.826089999999,183.144932,56.0358393333333,0,6.9271,79.8612,25.35,79.86,3.68,25.56,83.27,3.02
2019,2,Colombo,LK11,0.866025403784438,0.5,0,0,0,1,149.130439,140.73913,373.115953333333,137.491760666666,26.8695646999999,94.521738,49.2318833333333,35.6891373333333,0,6.9271,79.8612,26.68,79.14,2.48,25.35,79.86,3.68
2019,3,Colombo,LK11,1.0,6.12323399573676e-17,1,0,0,0,65.0,65.1594206666666,255.130426666666,47.324999,149.130439,26.8695646999999,140.73913,137.491760666666,0,6.9271,79.8612,27.76,72.53,1.68,26.68,79.14,2.48
2019,4,Colombo,LK11,0.866025403784438,-0.499999999999999,1,0,0,0,236.2608677,135.695647333333,341.594206666666,78.6385936666666,65.0,149.130439,65.1594206666666,47.324999,0,6.9271,79.8612,28.24,76.56,2.17,27.76,72.53,1.68
2019,5,Colombo,LK11,0.499999999999999,-0.866025403784438,0,1,0,0,162.999996,210.173906666666,411.02896,44.8784643333333,236.2608677,65.0,135.695647333333,78.6385936666666,0,6.9271,79.8612,27.87,83.69,3.88,28.24,76.56,2.17
2019,6,Colombo,LK11,1.22464679914735e-16,-1.0,0,1,0,0,492.95653,415.28987,761.159383333333,165.4316,162.999996,236.2608677,210.173906666666,44.8784643333333,0,6.9271,79.8612,27.67,83.63,4.62,27.87,83.69,3.88
2019,7,Colombo,LK11,-0.499999999999999,-0.866025403784438,0,1,0,0,227.08695,307.68116,933.144833333333,114.83376,492.95653,162.999996,415.28987,165.4316,0,6.9271,79.8612,26.9,83.75,4.11,27.67,83.63,4.62
2019,8,Colombo,LK11,-0.866025403784438,-0.5,0,1,0,0,416.956528,316.420286666666,1039.39137,244.874393333333,227.08695,492.95653,307.68116,114.83376,0,6.9271,79.8612,26.51,84.51,4.55,26.9,83.75,4.11
2019,9,Colombo,LK11,-1.0,-1.83697019872102e-16,0,1,0,0,716.304335999999,579.985476666666,1204.08696666666,221.048134666666,416.956528,227.08695,316.420286666666,244.874393333333,0,6.9271,79.8612,26.41,85.64,3.59,26.51,84.51,4.55
2019,10,Colombo,LK11,-0.866025403784438,0.5,0,0,1,0,597.86956,719.376806666666,1615.78256666666,133.645305333333,716.304335999999,416.956528,579.985476666666,221.048134666666,0,6.9271,79.8612,26.02,86.69,2.54,26.41,85.64,3.59
2019,11,Colombo,LK11,-0.5,0.866025403784438,0,0,1,0,393.56522,426.681146666666,1726.04339999999,104.128071666666,597.86956,716.304335999999,719.376806666666,133.645305333333,0,6.9271,79.8612,26.62,84.42,1.98,26.02,86.69,2.54
2019,12,Colombo,LK11,-2.4492935982947e-16,1.0,0,0,0,1,182.521736,278.000003333333,1424.0579,99.1023766666666,393.56522,597.86956,426.681146666666,104.128071666666,0,6.9271,79.8612,26.21,84.41,2.52,26.62,84.42,1.98
2020,1,Colombo,LK11,0.499999999999999,0.866025403784438,0,0,0,1,37.086957,81.5217366666666,786.202876666666,42.9900346666666,182.521736,393.56522,278.000003333333,99.1023766666666,0,6.9271,79.8612,26.07,80.3,2.85,26.21,84.41,2.52
2020,2,Colombo,LK11,0.866025403784438,0.5,0,0,0,1,24.5217385,27.782608,387.304339999999,35.6040383333333,37.086957,182.521736,81.5217366666666,42.9900346666666,0,6.9271,79.8612,26.52,77.31,2.88,26.07,80.3,2.85
2020,3,Colombo,LK11,1.0,6.12323399573676e-17,1,0,0,0,65.956522,52.9130426666666,162.217382,47.6123193333333,24.5217385,37.086957,27.782608,35.6040383333333,0,6.9271,79.8612,28.02,72.73,1.57,26.52,77.31,2.88
2020,4,Colombo,LK11,0.866025403784438,-0.499999999999999,1,0,0,0,158.391304,107.739126666666,188.434783333333,54.4735476666666,65.956522,24.5217385,52.9130426666666,47.6123193333333,0,6.9271,79.8612,28.38,77.39,1.94,28.02,72.73,1.57
2020,5,Colombo,LK11,0.499999999999999,-0.866025403784438,0,1,0,0,442.608704,376.884063333333,537.536233333333,116.43513,158.391304,65.956522,107.739126666666,54.4735476666666,0,6.9271,79.8612,27.72,85.41,3.49,28.38,77.39,1.94
2020,6,Colombo,LK11,1.22464679914735e-16,-1.0,0,1,0,0,233.565219999999,284.681163333333,769.304343333333,82.162543,442.608704,158.391304,376.884063333333,116.43513,0,6.9271,79.8612,27.06,85.28,4.26,27.72,85.41,3.49
2020,7,Colombo,LK11,-0.499999999999999,-0.866025403784438,0,1,0,0,254.521734,250.739136666666,912.304323333333,131.113523333333,233.565219999999,442.608704,284.681163333333,82.162543,0,6.9271,79.8612,26.29,86.2,3.86,27.06,85.28,4.26
2020,8,Colombo,LK11,-0.866025403784438,-0.5,0,1,0,0,164.000001,222.11595,757.536233333333,117.276298666666,254.521734,233.565219999999,250.739136666666,131.113523333333,0,6.9271,79.8612,26.35,86.62,3.85,26.29,86.2,3.86
2020,9,Colombo,LK11,-1.0,-1.83697019872102e-16,0,1,0,0,517.8261,382.478273333333,855.333353333333,166.49022,164.000001,254.521734,222.11595,117.276298666666,0,6.9271,79.8612,26.18,86.79,4.21,26.35,86.62,3.85
2020,10,Colombo,LK11,-0.866025403784438,0.5,0,0,1,0,181.04348,287.98551,892.57969,41.5294156666666,517.8261,164.000001,382.478273333333,166.49022,0,6.9271,79.8612,26.43,85.34,3.74,26.18,86.79,4.21
2020,11,Colombo,LK11,-0.5,0.866025403784438,0,0,1,0,291.78261,278.130439999999,948.594153333333,77.9307976666666,181.04348,517.8261,287.98551,41.5294156666666,0,6.9271,79.8612,26.64,84.02,2.31,26.43,85.34,3.74
2020,12,Colombo,LK11,-2.4492935982947e-16,1.0,0,0,0,1,185.695655999999,195.260873333333,761.376766666666,102.778623333333,291.78261,181.04348,278.130439999999,77.9307976666666,0,6.9271,79.8612,25.96,84.4,3.16,26.64,84.02,2.31
2021,1,Colombo,LK11,0.499999999999999,0.866025403784438,0,0,0,1,153.95652,182.463773333333,655.855056666666,138.51403,185.695655999999,291.78261,195.260873333333,102.778623333333,0,6.9271,79.8612,25.6,84.12,2.66,25.96,84.4,3.16
2021,2,Colombo,LK11,0.866025403784438,0.5,0,0,0,1,58.6956515,71.376812,449.101449999999,68.3786906666666,153.95652,185.695655999999,182.463773333333,138.51403,0,6.9271,79.8612,25.87,81.08,3.34,25.6,84.12,2.66
2021,3,Colombo,LK11,1.0,6.12323399573676e-17,1,0,0,0,225.086961999999,156.623194666666,410.46378,136.854216666666,58.6956515,153.95652,71.376812,68.3786906666666,0,6.9271,79.8612,26.91,76.18,1.73,25.87,81.08,3.34
2021,4,Colombo,LK11,0.866025403784438,-0.499999999999999,1,0,0,0,204.565223,195.275366666666,423.27538,68.6963753333333,225.086961999999,58.6956515,156.623194666666,136.854216666666,0,6.9271,79.8612,27.39,82.86,2.42,26.91,76.18,1.73
2021,5,Colombo,LK11,0.499999999999999,-0.866025403784438,0,1,0,0,603.173929999999,481.550739999999,833.449263333333,156.614366666666,204.565223,225.086961999999,195.275366666666,68.6963753333333,0,6.9271,79.8612,27.29,86.38,3.54,27.39,82.86,2.42
2021,6,Colombo,LK11,1.22464679914735e-16,-1.0,0,1,0,0,417.999996,575.260853333333,1252.08696666666,134.090548333333,603.173929999999,204.565223,481.550739999999,156.614366666666,0,6.9271,79.8612,26.71,87.33,4.21,27.29,86.38,3.54
2021,7,Colombo,LK11,-0.499999999999999,-0.866025403784438,0,1,0,0,310.086961999999,293.057989999999,1349.8697,161.79496,417.999996,603.173929999999,575.260853333333,134.090548333333,0,6.9271,79.8612,26.36,88.22,4.49,26.71,87.33,4.21
2021,8,Colombo,LK11,-0.866025403784438,-0.5,0,1,0,0,256.304342,221.463763333333,1089.7826,146.121518333333,310.086961999999,417.999996,293.057989999999,161.79496,0,6.9271,79.8612,26.1,87.92,4.19,26.36,88.22,4.49
2021,9,Colombo,LK11,-1.0,-1.83697019872102e-16,0,1,0,0,452.000006,386.550733333333,901.072483333333,142.066014666666,256.304342,310.086961999999,221.463763333333,146.121518333333,0,6.9271,79.8612,26.48,87.12,4.25,26.1,87.92,4.19
2021,10,Colombo,LK11,-0.866025403784438,0.5,0,0,1,0,505.69566,496.695686666666,1104.71013333333,114.022655666666,452.000006,256.304342,386.550733333333,142.066014666666,0,6.9271,79.8612,26.28,87.23,3.43,26.48,87.12,4.25
2021,11,Colombo,LK11,-0.5,0.866025403784438,0,0,1,0,499.434786,542.362313333333,1425.6087,128.452306666666,505.69566,452.000006,496.695686666666,114.022655666666,0,6.9271,79.8612,25.91,87.36,3.23,26.28,87.23,3.43
2021,12,Colombo,LK11,-2.4492935982947e-16,1.0,0,0,0,1,135.173918,261.8116,1300.86963333333,70.649784,499.434786,505.69566,542.362313333333,128.452306666666,1,6.9271,79.8612,25.95,83.06,2.88,25.91,87.36,3.23
2022,1,Colombo,LK11,0.499999999999999,0.866025403784438,0,0,0,1,59.956522,68.9999993333333,873.173913333333,61.4126813333333,135.173918,499.434786,261.8116,70.649784,1,6.9271,79.8612,25.98,81.7,2.97,25.95,83.06,2.88
2022,2,Colombo,LK11,0.866025403784438,0.5,0,0,0,1,117.782608,79.4347853333333,410.246376666666,123.650542333333,59.956522,135.173918,68.9999993333333,61.4126813333333,0,6.9271,79.8612,25.89,78.98,2.79,25.98,81.7,2.97
2022,3,Colombo,LK11,1.0,6.12323399573676e-17,1,0,0,0,130.782608,128.73913,277.17391,83.329264,117.782608,59.956522,79.4347853333333,123.650542333333,0,6.9271,79.8612,27.0,80.14,2.85,25.89,78.98,2.79
2022,4,Colombo,LK11,0.866025403784438,-0.499999999999999,1,0,0,0,442.56523,364.115936666666,572.289856666666,148.148148333333,130.782608,117.782608,128.73913,83.329264,0,6.9271,79.8612,27.12,84.82,2.19,27.0,80.14,2.85
2022,5,Colombo,LK11,0.499999999999999,-0.866025403784438,0,1,0,0,494.521744,425.710143333333,918.565266666666,128.729583333333,442.56523,130.782608,364.115936666666,148.148148333333,0,6.9271,79.8612,27.22,87.44,4.78,27.12,84.82,2.19
2022,6,Colombo,LK11,1.22464679914735e-16,-1.0,0,1,0,0,218.782619999999,340.84059,1130.66666666666,78.7049946666666,494.521744,442.56523,425.710143333333,128.729583333333,0,6.9271,79.8612,26.46,87.74,4.31,27.22,87.44,4.78
2022,7,Colombo,LK11,-0.499999999999999,-0.866025403784438,0,1,0,0,221.999992,188.072466666666,954.623166666666,119.981316666666,218.782619999999,494.521744,340.84059,78.7049946666666,0,6.9271,79.8612,26.01,87.07,4.08,26.46,87.74,4.31
2022,8,Colombo,LK11,-0.866025403784438,-0.5,0,1,0,0,305.478258,276.840576666666,805.75362,177.258484666666,221.999992,218.782619999999,188.072466666666,119.981316666666,0,6.9271,79.8612,25.75,87.86,4.54,26.01,87.07,4.08
2022,9,Colombo,LK11,-1.0,-1.83697019872102e-16,0,1,0,0,244.130438,351.304343333333,816.217386666666,85.5551466666666,305.478258,221.999992,276.840576666666,177.258484666666,0,6.9271,79.8612,26.03,86.62,4.07,25.75,87.86,4.54
2022,10,Colombo,LK11,-0.866025403784438,0.5,0,0,1,0,565.956516,344.478256666666,972.623233333333,118.187797333333,244.130438,305.478258,351.304343333333,85.5551466666666,0,6.9271,79.8612,25.97,85.95,3.66,26.03,86.62,4.07
2022,11,Colombo,LK11,-0.5,0.866025403784438,0,0,1,0,320.043474,501.449253333333,1197.2319,84.36801,565.956516,244.130438,344.478256666666,118.187797333333,0,6.9271,79.8612,25.8,83.46,2.62,25.97,85.95,3.66
2022,12,Colombo,LK11,-2.4492935982947e-16,1.0,0,0,0,1,265.434782,258.405789999999,1104.3333,141.110133333333,320.043474,565.956516,501.449253333333,84.36801,0,6.9271,79.8612,25.64,84.14,3.32,25.8,83.46,2.62
2023,1,Colombo,LK11,0.499999999999999,0.866025403784438,0,0,0,1,93.086956,142.144926666666,901.999943333333,89.658442,265.434782,320.043474,258.405789999999,141.110133333333,0,6.9271,79.8612,24.72,82.73,3.94,25.64,84.14,3.32
2023,2,Colombo,LK11,0.866025403784438,0.5,0,0,0,1,117.43478,117.130434666666,517.681126666666,117.52021,93.086956,265.434782,142.144926666666,89.658442,0,6.9271,79.8612,25.43,81.46,3.56,24.72,82.73,3.94
2023,3,Colombo,LK11,1.0,6.12323399573676e-17,1,0,0,0,307.56522,214.231886666666,473.507219999999,183.822253333333,117.43478,93.086956,117.130434666666,117.52021,0,6.9271,79.8612,27.08,79.72,2.16,25.43,81.46,3.56
2023,4,Colombo,LK11,0.866025403784438,-0.499999999999999,1,0,0,0,285.217392,322.71013,654.072466666666,96.7721166666666,307.56522,117.43478,214.231886666666,183.822253333333,0,6.9271,79.8612,27.87,79.51,1.76,27.08,79.72,2.16
2023,5,Colombo,LK11,0.499999999999999,-0.866025403784438,0,1,0,0,625.65218,593.72463,1130.66666666666,164.485533333333,285.217392,307.56522,322.71013,96.7721166666666,0,6.9271,79.8612,27.5,85.45,3.54,27.87,79.51,1.76
2023,6,Colombo,LK11,1.22464679914735e-16,-1.0,0,1,0,0,559.95653,507.739143333333,1424.17396666666,187.104843333333,625.65218,285.217392,593.72463,164.485533333333,0,6.9271,79.8612,27.24,86.75,4.58,27.5,85.45,3.54
2023,7,Colombo,LK11,-0.499999999999999,-0.866025403784438,0,1,0,0,170.739131999999,311.188406666666,1412.6521,91.1372,559.95653,625.65218,507.739143333333,187.104843333333,0,6.9271,79.8612,26.62,87.55,4.17,27.24,86.75,4.58
2023,8,Colombo,LK11,-0.866025403784438,-0.5,0,1,0,0,168.739127,108.739133333333,927.666586666666,95.3516639999999,170.739131999999,559.95653,311.188406666666,91.1372,0,6.9271,79.8612,26.95,84.95,4.01,26.62,87.55,4.17
2023,9,Colombo,LK11,-1.0,-1.83697019872102e-16,0,1,0,0,594.913054,498.072456666666,918.0,190.457199999999,168.739127,170.739131999999,108.739133333333,95.3516639999999,0,6.9271,79.8612,26.57,86.06,4.35,26.95,84.95,4.01
2023,10,Colombo,LK11,-0.866025403784438,0.5,0,0,1,0,688.56522,673.000016666666,1279.81163333333,156.538543333333,594.913054,168.739127,498.072456666666,190.457199999999,0,6.9271,79.8612,26.27,86.95,2.72,26.57,86.06,4.35
2023,11,Colombo,LK11,-0.5,0.866025403784438,0,0,1,0,574.56522,615.971013333333,1787.0435,147.835526666666,688.56522,594.913054,673.000016666666,156.538543333333,0,6.9271,79.8612,26.69,85.26,1.88,26.27,86.95,2.72
2023,12,Colombo,LK11,-2.4492935982947e-16,1.0,0,0,0,1,335.347822,414.753626666666,1703.72456666666,170.56671,574.56522,688.56522,615.971013333333,147.835526666666,0,6.9271,79.8612,26.59,87.21,3.01,26.69,85.26,1.88
2024,1,Colombo,LK11,0.499999999999999,0.866025403784438,0,0,0,1,182.391297,249.231876666666,1279.95646666666,153.607545666666,335.347822,574.56522,414.753626666666,170.56671,0,6.9271,79.8612,25.94,83.63,3.09,26.59,87.21,3.01
2024,2,Colombo,LK11,0.866025403784438,0.5,0,0,0,1,50.173913,54.4057986666666,718.39135,57.6434656666666,182.391297,335.347822,249.231876666666,153.607545666666,0,6.9271,79.8612,26.69,82.13,3.33,25.94,83.63,3.09
2024,3,Colombo,LK11,1.0,6.12323399573676e-17,1,0,0,0,49.956523,37.898552,341.536236666666,36.5292558333333,50.173913,182.391297,54.4057986666666,57.6434656666666,0,6.9271,79.8612,27.88,74.15,1.68,26.69,82.13,3.33
2024,4,Colombo,LK11,0.866025403784438,-0.499999999999999,1,0,0,0,266.65218,190.173908666666,282.478266666666,90.1219196666666,49.956523,50.173913,37.898552,36.5292558333333,0,6.9271,79.8612,28.83,79.65,1.78,27.88,74.15,1.68
2024,5,Colombo,LK11,0.499999999999999,-0.866025403784438,0,1,0,0,414.086946,367.7826,595.855066666666,108.812078333333,266.65218,49.956523,190.173908666666,90.1219196666666,0,6.9271,79.8612,28.19,85.11,3.95,28.83,79.65,1.78
2024,6,Colombo,LK11,1.22464679914735e-16,-1.0,0,1,0,0,207.304342,282.652183333333,840.608666666666,72.8033,414.086946,266.65218,367.7826,108.812078333333,0,6.9271,79.8612,27.23,87.36,4.39,28.19,85.11,3.95
2024,7,Colombo,LK11,-0.499999999999999,-0.866025403784438,0,1,0,0,146.652176,174.275366666666,824.71015,79.4676166666666,207.304342,414.086946,282.652183333333,72.8033,0,6.9271,79.8612,26.99,86.78,3.87,27.23,87.36,4.39
2024,8,Colombo,LK11,-0.866025403784438,-0.5,0,1,0,0,239.869564,196.594204666666,653.521763333333,135.399353666666,146.652176,207.304342,174.275366666666,79.4676166666666,0,6.9271,79.8612,26.73,86.39,3.98,26.99,86.78,3.87
2024,9,Colombo,LK11,-1.0,-1.83697019872102e-16,0,1,0,0,235.913044,276.913043333333,647.782633333333,81.3827426666666,239.869564,146.652176,196.594204666666,135.399353666666,0,6.9271,79.8612,27.16,85.73,4.14,26.73,86.39,3.98
2024,10,Colombo,LK11,-0.866025403784438,0.5,0,0,1,0,484.04349,387.188419999999,860.695646666666,110.615253333333,235.913044,239.869564,276.913043333333,81.3827426666666,0,6.9271,79.8612,26.69,86.77,3.21,27.16,85.73,4.14
2024,11,Colombo,LK11,-0.5,0.866025403784438,0,0,1,0,487.91304,460.159436666666,1124.26083333333,127.24937,484.04349,235.913044,387.188419999999,110.615253333333,0,6.9271,79.8612,26.66,85.21,3.05,26.69,86.77,3.21
2024,12,Colombo,LK11,-2.4492935982947e-16,1.0,0,0,0,1,158.782612,270.63768,1117.98553333333,89.3290633333333,487.91304,484.04349,460.159436666666,127.24937,0,6.9271,79.8612,26.46,84.17,2.72,26.66,85.21,3.05
2017,1,Gampaha,LK12,0.499999999999999,0.866025403784438,0,0,0,1,88.0638293,59.4113486666666,481.645389999999,103.729227999999,154.750760571428,373.650453142857,223.666669523809,103.932452190476,1,7.0873,80.0144,25.3,75.82,3.22,25.944285714285716,84.15142857142857,2.987142857142857
2017,2,Gampaha,LK12,0.866025403784438,0.5,0,0,0,1,69.8510652,89.8723416666666,274.26241,89.0702556666666,88.0638293,154.750760571428,59.4113486666666,103.729227999999,0,7.0873,80.0144,26.2,71.65,2.72,25.3,75.82,3.22
2017,3,Gampaha,LK12,1.0,6.12323399573676e-17,1,0,0,0,280.65958,241.141846666666,390.425523333333,196.598056666666,69.8510652,88.0638293,89.8723416666666,89.0702556666666,0,7.0873,80.0144,26.96,79.61,1.96,26.2,71.65,2.72
2017,4,Gampaha,LK12,0.866025403784438,-0.499999999999999,1,0,0,0,120.978723,170.234036666666,501.24821,50.1079386666666,280.65958,69.8510652,241.141846666666,196.598056666666,0,7.0873,80.0144,27.69,82.45,2.82,26.96,79.61,1.96
2017,5,Gampaha,LK12,0.499999999999999,-0.866025403784438,0,1,0,0,472.510646,287.914896666666,699.290756666666,156.37231,120.978723,280.65958,170.234036666666,50.1079386666666,0,7.0873,80.0144,27.52,83.83,3.77,27.69,82.45,2.82
2017,6,Gampaha,LK12,1.22464679914735e-16,-1.0,0,1,0,0,247.595745,357.780136666666,815.929113333333,103.771011666666,472.510646,120.978723,287.914896666666,156.37231,0,7.0873,80.0144,26.68,86.44,4.44,27.52,83.83,3.77
2017,7,Gampaha,LK12,-0.499999999999999,-0.866025403784438,0,1,0,0,109.382977,166.95036,812.645433333333,80.3321213333333,247.595745,472.510646,357.780136666666,103.771011666666,0,7.0873,80.0144,26.72,85.04,4.19,26.68,86.44,4.44
2017,8,Gampaha,LK12,-0.866025403784438,-0.5,0,1,0,0,184.680851,173.0922,697.822696666666,151.930992,109.382977,247.595745,166.95036,80.3321213333333,0,7.0873,80.0144,26.5,85.27,4.41,26.72,85.04,4.19
2017,9,Gampaha,LK12,-1.0,-1.83697019872102e-16,0,1,0,0,334.723406,318.45391,658.496483333333,150.957736666666,184.680851,109.382977,173.0922,151.930992,0,7.0873,80.0144,26.34,85.96,4.14,26.5,85.27,4.41
2017,10,Gampaha,LK12,-0.866025403784438,0.5,0,0,1,0,365.446795,297.354596666666,788.900746666666,88.9496833333333,334.723406,184.680851,318.45391,150.957736666666,0,7.0873,80.0144,26.54,86.18,3.44,26.34,85.96,4.14
2017,11,Gampaha,LK12,-0.5,0.866025403784438,0,0,1,0,372.276588,383.538993333333,999.347519999999,106.572448333333,365.446795,334.723406,297.354596666666,88.9496833333333,0,7.0873,80.0144,26.18,84.78,2.76,26.54,86.18,3.44
2017,12,Gampaha,LK12,-2.4492935982947e-16,1.0,0,0,0,1,103.212767,200.304956666666,881.198566666666,73.1004263333333,372.276588,365.446795,383.538993333333,106.572448333333,0,7.0873,80.0144,25.7,82.57,3.0,26.18,84.78,2.76
2018,1,Gampaha,LK12,0.499999999999999,0.866025403784438,0,0,0,1,31.0000003,46.6737586666666,630.517716666666,46.4782383333333,103.212767,372.276588,200.304956666666,73.1004263333333,0,7.0873,80.0144,25.07,78.3,3.04,25.7,82.57,3.0
2018,2,Gampaha,LK12,0.866025403784438,0.5,0,0,0,1,73.3829795,55.5886523333333,302.567343333333,91.5971513333333,31.0000003,103.212767,46.6737586666666,46.4782383333333,0,7.0873,80.0144,26.47,75.66,2.26,25.07,78.3,3.04
2018,3,Gampaha,LK12,1.0,6.12323399573676e-17,1,0,0,0,166.829785,142.624116666666,244.886526666666,118.371343333333,73.3829795,31.0000003,55.5886523333333,91.5971513333333,0,7.0873,80.0144,27.42,76.9,1.83,26.47,75.66,2.26
